text,helpfulness
"ABERTURA DE PROCESSO DE CREDENCIAMENTO JUNTO A SECRETARIA MUNICIPAL DE SAÚDE, PARA FINS DE CONCESSÃO DE CONDIÇÃO ESPECIAL DE AQUISIÇÃO, DESTINADO AO CUSTEIO DA PRODUÇÃO DE MÁSCARAS DE TECIDO POR COSTUREIROS (AS) (PESSOA FÍSICA), MICROEMPREENDEDORES INDIVIDUAIS - MEIS E MICROEMPRESAS · MES DE CONFECÇÃO, COM RESIDÊNCIA OU SEDE NA CIDADE DE IPIRANGA DO PIAUÍ, A SEREM DISTRIBUÍDAS PARA USO PELA POPULAÇÃO EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E ECONÔMICA, PARA FINS DE CONTENÇÃO DO CONTAGIO ATRAVÉS DO COVID -19",8.0
"ABERTURA DE PROCESSO DE CREDENCIAMENTO JUNTO A SECRETARIA MUNICIPAL DE SAÚDE, PARA FINS DE CONCESSÃO DE CONDIÇÃO ESPECIAL DE AQUISIÇÃO, DESTINADO AO CUSTEIO DA PRODUÇÃO DE MÁSCARAS DE TECIDO POR COSTUREIROS (AS) (PESSOA FÍSICA), MICROEMPREENDEDORES INDIVIDUAIS - MEIS E MICROEMPRESAS · MES DE CONFECÇÃO, COM RESIDÊNCIA OU SEDE NA CIDADE DE IPIRANGA DO PIAUÍ, A SEREM DISTRIBUÍDAS PARA USO PELA POPULAÇÃO EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E ECONÔMICA, PARA FINS DE CONTENÇÃO DO CONTAGIO ATRAVÉS DO COVID -19",8.0
"ABERTURA DE PROCESSO DE CREDENCIAMENTO JUNTO A SECRETARIA MUNICIPAL DE SAÚDE, PARA FINS DE CONCESSÃO DE CONDIÇÃO ESPECIAL DE AQUISIÇÃO, DESTINADO AO CUSTEIO DA PRODUÇÃO DE MÁSCARAS DE TECIDO POR COSTUREIROS (AS) (PESSOA FÍSICA), MICROEMPREENDEDORES INDIVIDUAIS - MEIS E MICROEMPRESAS · MES DE CONFECÇÃO, COM RESIDÊNCIA OU SEDE NA CIDADE DE IPIRANGA DO PIAUÍ, A SEREM DISTRIBUÍDAS PARA USO PELA POPULAÇÃO EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E ECONÔMICA, PARA FINS DE CONTENÇÃO DO CONTAGIO ATRAVÉS DO COVID -19",8.0
"ABERTURA DE PROCESSO DE CREDENCIAMENTO JUNTO A SECRETARIA MUNICIPAL DE SAÚDE, PARA FINS DE CONCESSÃO DE CONDIÇÃO ESPECIAL DE AQUISIÇÃO, DESTINADO AO CUSTEIO DA PRODUÇÃO DE MÁSCARAS DE TECIDO POR COSTUREIROS (AS) (PESSOA FÍSICA), MICROEMPREENDEDORES INDIVIDUAIS - MEIS E MICROEMPRESAS · MES DE CONFECÇÃO, COM RESIDÊNCIA OU SEDE NA CIDADE DE IPIRANGA DO PIAUÍ, A SEREM DISTRIBUÍDAS PARA USO PELA POPULAÇÃO EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E ECONÔMICA, PARA FINS DE CONTENÇÃO DO CONTAGIO ATRAVÉS DO COVID -19",8.0
"ABERTURA DE PROCESSO DE CREDENCIAMENTO JUNTO A SECRETARIA MUNICIPAL DE SAÚDE, PARA FINS DE CONCESSÃO DE CONDIÇÃO ESPECIAL DE AQUISIÇÃO, DESTINADO AO CUSTEIO DA PRODUÇÃO DE MÁSCARAS DE TECIDO POR COSTUREIROS (AS) (PESSOA FÍSICA), MICROEMPREENDEDORES INDIVIDUAIS - MEIS E MICROEMPRESAS · MES DE CONFECÇÃO, COM RESIDÊNCIA OU SEDE NA CIDADE DE IPIRANGA DO PIAUÍ, A SEREM DISTRIBUÍDAS PARA USO PELA POPULAÇÃO EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E ECONÔMICA, PARA FINS DE CONTENÇÃO DO CONTAGIO ATRAVÉS DO COVID -19",8.0
"ABERTURA DE PROCESSO DE CREDENCIAMENTO JUNTO A SECRETARIA MUNICIPAL DE SAÚDE, PARA FINS DE CONCESSÃO DE CONDIÇÃO ESPECIAL DE AQUISIÇÃO, DESTINADO AO CUSTEIO DA PRODUÇÃO DE MÁSCARAS DE TECIDO POR COSTUREIROS (AS) (PESSOA FÍSICA), MICROEMPREENDEDORES INDIVIDUAIS - MEIS E MICROEMPRESAS · MES DE CONFECÇÃO, COM RESIDÊNCIA OU SEDE NA CIDADE DE IPIRANGA DO PIAUÍ, A SEREM DISTRIBUÍDAS PARA USO PELA POPULAÇÃO EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E ECONÔMICA, PARA FINS DE CONTENÇÃO DO CONTAGIO ATRAVÉS DO COVID -19",8.0
O contratado exercerá atividades concernentes de Fiscal da Vigilância Sanitária no combate a pandemia do COVID-19.,8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de MEDICO para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). RS 2,000,00 (dois mll reais) por plantão de 24h e 1.000,00 (hum mll reais), por plantão de 12h",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE VIGIA  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de TÉCNICO DE ENFERMAGEM para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 240,00  por plantão de 24h e 120,00 por plantão de 12h",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de TÉCNICO DE ENFERMAGEM para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 240,00  por plantão de 24h e 120,00 por plantão de 12h",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE AUXILJAR DE ENFERMAGEM  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE TÉCNICO EM ENFERMAGEM,  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"(CONTRATO DE TRABALHO EMERGENCAL) Contratação de prestação de serviço como Agente de Vigilância e Saude Publica/ Serviços e ações de prevenção e combate a pandemia da CODIV-19. Plantões Diurnos: 50,00; PLANTOES NOTURNOS: 70,00; + ADICIONAL DE INSALUBRIDADE 10%",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de MEDICO para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). RS 2,000,00 (dois mll reais) por plantão de 24h e 1.000,00 (hum mll reais), por plantão de 12h",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de MEDICO para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). RS 2,000,00 (dois mll reais) por plantão de 24h e 1.000,00 (hum mll reais), por plantão de 12h",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de TÉCNICO DE ENFERMAGEM para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 240,00  por plantão de 24h e 120,00 por plantão de 12h",8.0
Contratação de Técnico de Enfermagem (valor total pelos 6 meses),8.0
Contratação de Técnico de Enfermagem (valor total pelos 6 meses),8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de ENFERMEIRA para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 500,00 por plantão de 24h e 250,00 por plantão de 12h",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE ZELADORA,  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"(CONTRATO DE TRABALHO EMERGENCAL) Contratação de prestação de serviço como Agente de Vigilância e Saude Publica/ Serviços e ações de prevenção e combate a pandemia da CODIV-19. Plantões Diurnos: 50,00; PLANTOES NOTURNOS: 70,00; + ADICIONAL DE INSALUBRIDADE 10%",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de TÉCNICO DE ENFERMAGEM para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 240,00  por plantão de 24h e 120,00 por plantão de 12h",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de MEDICO para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). RS 2,000,00 (dois mll reais) por plantão de 24h e 1.000,00 (hum mll reais), por plantão de 12h",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS MÉDICOS,  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de TÉCNICO DE ENFERMAGEM para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 240,00  por plantão de 24h e 120,00 por plantão de 12h",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE VIGIA  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"(CONTRATO DE TRABALHO EMERGENCAL) Contratação de prestação de serviço como Agente de Vigilância e Saude Publica/ Serviços e ações de prevenção e combate a pandemia da CODIV-19. Plantões Diurnos: 50,00; PLANTOES NOTURNOS: 70,00; + ADICIONAL DE INSALUBRIDADE 10%",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de TÉCNICO DE ENFERMAGEM para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 240,00  por plantão de 24h e 120,00 por plantão de 12h",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de TÉCNICO DE ENFERMAGEM para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 240,00  por plantão de 24h e 120,00 por plantão de 12h",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de ENFERMEIRA para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 500,00 por plantão de 24h e 250,00 por plantão de 12h",8.0
Contratação de Técnico de Enfermagem (valor total pelos 6 meses),8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE  RECEPCIONISTA,  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"(CONTRATO DE TRABALHO EMERGENCAL) Contratação de prestação de serviço como Agente de Vigilância e Saude Publica/ Serviços e ações de prevenção e combate a pandemia da CODIV-19. Plantões Diurnos: 50,00; PLANTOES NOTURNOS: 70,00; + ADICIONAL DE INSALUBRIDADE 10%",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE TÉCNICO EM ENFERMAGEM,  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE TÉCNICO EM ENFERMAGEM,  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de TÉCNICO DE ENFERMAGEM para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 240,00  por plantão de 24h e 120,00 por plantão de 12h",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de ENFERMEIRA para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). R$ 500,00 por plantão de 24h e 250,00 por plantão de 12h",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE TÉCNICO EM ENFERMAGEM,  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE  ENFERMAGEM,  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"(CONTRATO TEMPORARIO DE PRESTAÇÃO DE SERVIÇO) Contratação de MEDICO para prestação de serviços de plantoes medicos-ambulantorial no Hospital Municipal Zuca batista, para enfrentamento da pandemia ocasionada pelo novo corona virus( COVID-19). RS 2,000,00 (dois mll reais) por plantão de 24h e 1.000,00 (hum mll reais), por plantão de 12h",8.0
Contratação de Técnico de Enfermagem (valor total pelos 6 meses),8.0
"(CONTRATO DE TRABALHO EMERGENCAL) Contratação de prestação de serviço como Agente de Vigilância e Saude Publica/ Serviços e ações de prevenção e combate a pandemia da CODIV-19. Plantões Diurnos: 50,00; PLANTOES NOTURNOS: 70,00; + ADICIONAL DE INSALUBRIDADE 10%. Contrato rescindido em 20/05, pg. 64.",8.0
"CONTRATAÇÃO TEMPORÁRIA E EMERGENCIAL DE PROFISSIONAL DA ÁREA A SAÚDE E DE APOIO PARA PRESTAÇÃO DE SERVIÇO NAS AÇÕES DE ENFRETAMENTO DA INFECÇÃO HUMANA PELO COVID-19, SATISFAZENDO A SITUAÇÃO MOMENTÂNEA DE SE CONTRATAR SERVIÇOS DE TÉCNICO EM ENFERMAGEM,  PARA UNIDADE BÁSICA DE SAÚDE, EM CONFORMIDADE AS REGRAS CONSTANTES NO EDITAL DO TESTE SELETIVO SIMPLIFICADO º 01/2020.",8.0
"Contratação em caráter emergencial dos serviços de médico plantonista para atuar junto a Unidade Básica de Saúde do município de Silo José do Divino-PI no perlodo da pandemia da COVlD-19. Publicação original em 12/05/2020, pg. 48, com valor mensal de R$ 8.000,00.",8.0
Contratação emergencial e temporária dos serviços de cirurgião dentista para atuar junto ao município de São José do Divino-PI,8.0
Contratação de Técnico de enfermagem em caráter de urgência para atender as necessidades da Secretaria Municipal de São José do Divino-PI,8.0
"Prestação de serviços de AGENTE ADMINISTRATIVO junto à secretaria municipal de saúde para reforço dos trabalhos de enfreoramentos ao combate da pandemia do Novo Coronavirus- CO VID-19 do Município 03 SALÁRIOS mínimos, dividida em parcelas mensais de 01 SALARIO MINIMO.",8.0
"MOTORISTA DE AMBULÂNCIA, na Seeretarla de iide do Município de sao .Joao da Canabr vaPI, -como medid• de eofreotamento à pandemia do Corooavfrus (COVID-19)",8.0
CONTRATAÇÃO DE ENFERMEIRA COORDENADORA DA IMUNIZAÇÃO PARA PRESTAR SERVIÇOS JUNTO A SECRETARIA MUNICIPAL DE SAUDE,8.0
"PRESTAÇÃO DE SERVIÇOS DE TÉCNICO DE ENFERMAGEM - 40 HORAS SEMANAIS, PARA ATUAR NA AMBULANCIA NO COMBATE AO CONTROLE DO COVID-19, NO MUNICIPIO DE JACOBINA DO PIAUÍ. ",8.0
"Prestação pelo contratado de serviços de ENFERMEIRO junto a Secretaria Municipal de Saude de Júlio Borges-Pl. sendo sua lotação critério da Secretaria Municipal. O Contratado se compromete ainda a atuar na prevenção e combate da pandemia ocasionada pelo corona virus (COVID-19), diante da situação de calamidade, pública, na tentativa de salvar a Vida dos cidadaos no Município. ",8.0
PRESTAÇÃO DE SERVIÇOS DE FISCAL DA VIGILÂNCIA SANITÁRIA DE COMBATE AO CORONA VIRUS EM CARATER EXCEPCIONAL E TEMPORARIO parA ser prestado junto à Secretaria Municipal de Saúde de Sao João da F'r-onteir.t - PJ. com reg ime de 40 (quarenta) horas semana.is,8.0
"Prestação de serviçoa como ENFERMEIRA, na Secretaria de Saúde do Munlclplo de São .João da Canabrava-PI, como medida de enfrent mento à pandemia do Coronavírus (COVID-19)",8.0
